X,CH1,Start,Increment,
Sequence,Volt,-1.4000000665e-002,2.0000001314e-005,
0,-1.312500e+00,
1,-1.281250e+00,
2,-1.250000e+00,
3,-1.187500e+00,
4,-1.156250e+00,
5,-1.093750e+00,
6,-1.062500e+00,
7,-1.000000e+00,
8,-9.687500e-01,
9,-9.375000e-01,
10,-9.062500e-01,
11,-8.437500e-01,
12,-8.125000e-01,
13,-7.500000e-01,
14,-7.187500e-01,
15,-6.562500e-01,
16,-6.250000e-01,
17,-5.312500e-01,
18,-5.000000e-01,
19,-4.375000e-01,
20,-4.375000e-01,
21,-3.750000e-01,
22,-3.437500e-01,
23,-2.812500e-01,
24,-2.500000e-01,
25,-1.875000e-01,
26,-1.562500e-01,
27,-9.375000e-02,
28,-6.250000e-02,
29,0.000000e+00,
30,3.125000e-02,
31,9.375000e-02,
32,1.250000e-01,
33,2.187500e-01,
34,2.500000e-01,
35,3.125000e-01,
36,3.437500e-01,
37,4.062500e-01,
38,4.062500e-01,
39,4.687500e-01,
40,5.000000e-01,
41,5.625000e-01,
42,5.937500e-01,
43,6.562500e-01,
44,6.875000e-01,
45,7.500000e-01,
46,7.812500e-01,
47,8.437500e-01,
48,8.750000e-01,
49,9.375000e-01,
50,9.687500e-01,
51,1.031250e+00,
52,1.062500e+00,
53,1.125000e+00,
54,1.156250e+00,
55,1.218750e+00,
56,1.250000e+00,
57,1.312500e+00,
58,1.343750e+00,
59,1.375000e+00,
60,1.375000e+00,
61,1.406250e+00,
62,1.406250e+00,
63,1.406250e+00,
64,1.406250e+00,
65,1.406250e+00,
66,1.406250e+00,
67,1.343750e+00,
68,1.312500e+00,
69,1.281250e+00,
70,1.250000e+00,
71,1.187500e+00,
72,1.156250e+00,
73,1.093750e+00,
74,1.062500e+00,
75,1.000000e+00,
76,9.687500e-01,
77,9.375000e-01,
78,9.062500e-01,
79,8.437500e-01,
80,8.125000e-01,
81,7.500000e-01,
82,7.187500e-01,
83,6.250000e-01,
84,5.937500e-01,
85,5.312500e-01,
86,5.000000e-01,
87,4.687500e-01,
88,4.375000e-01,
89,3.750000e-01,
90,3.437500e-01,
91,2.812500e-01,
92,2.500000e-01,
93,1.875000e-01,
94,1.562500e-01,
95,9.375000e-02,
96,6.250000e-02,
97,0.000000e+00,
98,-3.125000e-02,
99,-9.375000e-02,
100,-1.250000e-01,
101,-2.187500e-01,
102,-2.500000e-01,
103,-2.812500e-01,
104,-3.125000e-01,
105,-3.750000e-01,
106,-4.062500e-01,
107,-4.687500e-01,
108,-5.000000e-01,
109,-5.625000e-01,
110,-5.937500e-01,
111,-6.562500e-01,
112,-6.875000e-01,
113,-7.500000e-01,
114,-7.812500e-01,
115,-8.437500e-01,
116,-8.750000e-01,
117,-9.687500e-01,
118,-9.687500e-01,
119,-1.031250e+00,
120,-1.062500e+00,
121,-1.125000e+00,
122,-1.156250e+00,
123,-1.218750e+00,
124,-1.250000e+00,
125,-1.312500e+00,
126,-1.312500e+00,
