X,CH1,Start,Increment,
Sequence,Volt,-3.5000001662e-003,5.0000003284e-006,
0,3.125000e-01,
1,3.125000e-01,
2,2.500000e-01,
3,2.500000e-01,
4,2.187500e-01,
5,1.562500e-01,
6,1.250000e-01,
7,1.250000e-01,
8,6.250000e-02,
9,0.000000e+00,
10,-3.125000e-02,
11,-3.125000e-02,
12,-9.375000e-02,
13,-1.250000e-01,
14,-1.875000e-01,
15,-1.875000e-01,
16,-2.500000e-01,
17,-2.812500e-01,
18,-3.437500e-01,
19,-3.750000e-01,
20,-4.375000e-01,
21,-4.375000e-01,
22,-5.000000e-01,
23,-5.312500e-01,
24,-5.937500e-01,
25,-5.937500e-01,
26,-6.562500e-01,
27,-6.875000e-01,
28,-7.500000e-01,
29,-7.500000e-01,
30,-7.812500e-01,
31,-8.437500e-01,
32,-9.062500e-01,
33,-9.062500e-01,
34,-9.375000e-01,
35,-1.000000e+00,
36,-1.031250e+00,
37,-1.062500e+00,
38,-1.093750e+00,
39,-1.093750e+00,
40,-1.125000e+00,
41,-1.156250e+00,
42,-1.187500e+00,
43,-1.187500e+00,
44,-1.187500e+00,
45,-1.218750e+00,
46,-1.218750e+00,
47,-1.218750e+00,
48,-1.218750e+00,
49,-1.187500e+00,
50,-1.187500e+00,
51,-1.156250e+00,
52,-1.125000e+00,
53,-1.125000e+00,
54,-1.093750e+00,
55,-1.062500e+00,
56,-1.031250e+00,
57,-1.031250e+00,
58,-1.000000e+00,
59,-9.687500e-01,
60,-9.375000e-01,
61,-9.375000e-01,
62,-9.062500e-01,
63,-8.437500e-01,
64,-8.125000e-01,
65,-8.125000e-01,
66,-7.812500e-01,
67,-7.187500e-01,
68,-6.875000e-01,
69,-6.562500e-01,
70,-5.937500e-01,
71,-5.937500e-01,
72,-5.625000e-01,
73,-5.000000e-01,
74,-4.687500e-01,
75,-4.687500e-01,
76,-4.375000e-01,
77,-3.750000e-01,
78,-3.125000e-01,
79,-3.125000e-01,
80,-2.812500e-01,
81,-2.187500e-01,
82,-1.875000e-01,
83,-1.875000e-01,
84,-1.250000e-01,
85,-9.375000e-02,
86,-3.125000e-02,
87,3.125000e-02,
88,6.250000e-02,
89,6.250000e-02,
90,1.250000e-01,
91,1.562500e-01,
92,2.187500e-01,
93,2.187500e-01,
94,2.812500e-01,
95,3.125000e-01,
96,3.750000e-01,
97,3.750000e-01,
98,4.375000e-01,
99,4.687500e-01,
100,5.312500e-01,
101,5.625000e-01,
102,6.250000e-01,
103,6.250000e-01,
104,6.875000e-01,
105,7.187500e-01,
106,7.812500e-01,
107,7.812500e-01,
108,8.125000e-01,
109,8.750000e-01,
110,9.375000e-01,
111,9.375000e-01,
112,9.687500e-01,
113,1.000000e+00,
114,1.062500e+00,
115,1.062500e+00,
116,1.093750e+00,
117,1.125000e+00,
118,1.156250e+00,
119,1.156250e+00,
120,1.187500e+00,
121,1.187500e+00,
122,1.187500e+00,
123,1.187500e+00,
124,1.187500e+00,
125,1.187500e+00,
126,1.187500e+00,
127,1.156250e+00,
128,1.156250e+00,
129,1.156250e+00,
130,1.125000e+00,
131,1.093750e+00,
132,1.062500e+00,
133,1.062500e+00,
134,1.031250e+00,
135,1.000000e+00,
136,9.375000e-01,
137,9.062500e-01,
138,8.750000e-01,
139,8.750000e-01,
140,8.437500e-01,
141,8.125000e-01,
142,7.500000e-01,
143,7.500000e-01,
144,7.187500e-01,
145,6.875000e-01,
146,6.250000e-01,
147,6.250000e-01,
148,5.937500e-01,
149,5.312500e-01,
150,5.000000e-01,
151,4.687500e-01,
152,4.062500e-01,
153,4.062500e-01,
154,3.437500e-01,
155,3.125000e-01,
156,2.500000e-01,
157,2.500000e-01,
158,2.187500e-01,
159,1.562500e-01,
160,1.250000e-01,
161,1.250000e-01,
162,6.250000e-02,
163,3.125000e-02,
164,-3.125000e-02,
165,-3.125000e-02,
166,-9.375000e-02,
167,-1.250000e-01,
168,-1.875000e-01,
169,-2.187500e-01,
170,-2.812500e-01,
171,-2.812500e-01,
172,-3.437500e-01,
173,-3.750000e-01,
174,-4.375000e-01,
175,-4.375000e-01,
176,-5.000000e-01,
177,-5.312500e-01,
178,-5.937500e-01,
179,-5.937500e-01,
